0.0,0.0,
hocam siirt basınında tanımadığım yoktur :D hepsiyle aramız iyidir hemenyolluyorum tüm basına saygılar hocam,ham,
"Sayin Cuneyt Ozdemir,

https://cmt.research.microsoft.com/ISCTURKEY2012 adresinden author 
feedback bolumunden view reviews i tiklarsaniz ilgili hakem yorumlarina 
erisebilirsiniz. Bazi internet tarayicilarda bu yerin her zaman 
gorunmedigi konusunda bircok problemle karsilastik. Bu soruna karsilik 
asagida ilgili hakem yorumlarini bulabilirsiniz.

saygilarimla.
Sedat Akleylek

Reviewer 1
1. 	How relevant is this paper to the conference topics?

	Relevant
2. 	Is the manuscript technically sound?

	No
3. 	What is your expertise on the subject?

	Very Good
4. 	Overall Rating for the article?

	Worst
5. 	What is your decision?

	Reject
6. 	Detailed Comments to Author/s

	Bildirinizin ilk 4 bÃ¶lÃ¼mÃ¼ genel bilgileri iÃ§eriyor. Ä°lgili Ã§alÄ±Åma 
olarak adlandÄ±rdÄ±ÄÄ±nÄ±z 5. bÃ¶lÃ¼mde ne yaptÄ±ÄÄ±nÄ±zÄ± beklerken hiÃ§ bir Åey 
gÃ¶remedik.
ÃrneÄin DES'in bu iÅ iÃ§in nasÄ±l olup da seÃ§ildiÄini anlat(a)madÄ±ÄÄ±nÄ±z 
gibi, DES'in hangi modda kullanÄ±ldÄ±ÄÄ±, anahtar Ã¼retimi-daÄÄ±tÄ±mÄ±-yÃ¶netimi 
sorunlarÄ±nÄ± nasÄ±l aÅtÄ±ÄÄ±nÄ±zÄ± da tanÄ±mlamamÄ±ÅsÄ±nÄ±z.

AnlÄ±k iletim ortamlarÄ±nda kullanÄ±lan, LSBR donanÄ±mÄ± ile stream Åifreleme 
yerine, DES gibi Ã§evrimdÄ±ÅÄ± kullanÄ±lan bir simetrik-blok Åifreleme 
yÃ¶ntemini Ã¶ncelikle (i)neden, (ii)nasÄ±l, (iii)hangi parametrelerle, (iv) 
hangi performans kriterleri altÄ±nda, (v)ne gibi bir performansla 
(vi)nasÄ±l bir anahtar yÃ¶netim mekanizmasÄ±yla kullandÄ±ÄÄ±nÄ±z hakkÄ±nda hiÃ§ 
bir bilgi vermemiÅsiniz. Daha doÄrusu DES kullanÄ±lmamÄ±Å bile. Zaten 
kullanmaya kalkarsanÄ±z olmadÄ±ÄÄ±nÄ± da gÃ¶rÃ¼rsÃ¼nÃ¼z.

Bildirinizde diÄer AnlÄ±k Ä°letim ortamlarÄ±nda kullanÄ±lan Åifreleme 
yÃ¶ntemleriyle de (doÄal olarak) bir karÅÄ±laÅtÄ±rma da yok. DES altÄ±nda 
zaten olmasÄ± da olasÄ± deÄil.

SonuÃ§ bÃ¶lÃ¼mÃ¼nde yazdÄ±klarÄ±nÄ±zdan anahtar deÄiÅimi algoritmalarÄ± ve bu 
alanda kullanÄ±lan protokollarÄ± da hiÃ§ bilmediÄiniz anlaÅÄ±lÄ±yor. DHKE ve 
ECDH algoritmalarÄ±na bir bakÄ±n lÃ¼tfen.

Kriptografi alanÄ±nda Ã§alÄ±ÅacaksanÄ±z, sizlere Ã¶nerim, bu alanda Ã¶ncelikle 
gerekli altyapÄ± bilgisini edinmeniz: Hesaplama KuramÄ±-Bilgi 
KuramÄ±-Cebirsel Geometri-Soyut Cebir konularÄ±nÄ± Ã§alÄ±ÅtÄ±ktan sonra 
Kriptografi Ã§alÄ±Åmaya baÅlayÄ±n. Ondan sonra araÅtÄ±rmanÄ±zÄ± yapÄ±p, 
makalenizi yazarsÄ±nÄ±z.

Bu haliyle tutulur tarafÄ± yok, bÃ¶yle makale olmaz.


Reviewer 2
1. 	How relevant is this paper to the conference topics?

	Relevant
2. 	Is the manuscript technically sound?

	No
3. 	What is your expertise on the subject?

	Very Good
4. 	Overall Rating for the article?

	Worst
5. 	What is your decision?

	Reject
6. 	Detailed Comments to Author/s

	Yazarlarin kabul ettikleri uzere DES algoritmasi gunumuzde kirilmis 
olan ve hic bir sekilde guvenlik saglamayan bir algoritmadir. Buna 
ragmen AES gibi daha guvenli bir algoritmanin bu uygulamada kullanilmasi 
daha dogru olurdu.

Anahtar dagitimi ile entegre edilmedikce bu uygulamanin pratik olarak 
kullanimi mumkun gorulmemektedir.

Konuyu ayrintisiyla inceleyen ve iyi yazilmis bir bildiri oldugu halde 
yukaridaki eksiklikler giderilse dahi maalesef bu bildiri orjinal katki 
eksikligi bakimindan sorunludur.





02.04.2012 09:49 tarihinde, Conference Management Toolkit yazdÄ±:

Dear Ersan Akyildiz,

yollamÄ±Å olduÄum makalenin red edilme nedeni ile ilgili hakem deÄerlendirme raporlarÄ±nÄ± yollayabilirmisiniz.",ham,
"Merhaba Cüneyt,

 

Telefon numaramı düzeltiyorum : 0 532 254 15 84

 

Sağlıcakla Kal.

Ali Rıza.

 


From: cuneytozdemir@hotmail.com
To: alirizap.bayri@hotmail.com
Subject: iş başvurusu
Date: Tue, 29 Sep 2009 17:09:28 +0300



s.a nasılsın alı rıza abi. musa doğramacı ile görüştüm şimdi.odtü teknokentte yazılımcı aranıyor dedi ve sizi referans gösterdi. bu işe ile ilgili olarak sizden bilgi alabilirmiyim? birde bu mesajı bizim şirket yöneticileri duymasa çok sevinirim.teşekkür ederim kolay gelsin. 


Windows Live tüm arkadaşlarınızla tek bir yerden iletişim kurmanıza yardımcı olur. 		 	   		  
_________________________________________________________________
Windows Live: Keep your life in sync. Check it out!
http://windowslive.com/explore?ocid=TXT_TAGLM_WL_t1_allup_explore_012009",ham,
"kardeş kısmetse bende osmaniyede başlayacam üniversitede bende kazandım bakalım. İmza atacaz.



Bundan sonra göndereceğiniz epostalarınızı lütfen ahmet.cankal@bskmetropark.com adresime gönderiniz. Bu mail 1 ay sonra kullanılmayacaktır. 
Bilgilerinize sunarım.
 
Ahmet ÇANKAL
BSK METROPARK HASTANESİ
Bilgi Sistemleri Yöneticisi
 



 


From: cuneytozdemir@hotmail.com
To: acankal@hotmail.com
Subject: RE: Kardeş hayırlı olsun öğretim görevlisi olmuşsun
Date: Tue, 26 Jan 2010 11:38:17 +0200



vay kardeşim ahmet ALLAH razı olsun. evt 25 gün oldu buraya geleli. ortam güzel iş rahat. valla tavsiye ederim inş. seninde olur. telefon muhabeti biraz karışık bendeki telefon barlanın idi. onu verdim bende şuan hanımın telefonu var. bir tane alacam bu ay sonu inş o zaman sana yollarım hakkını helal et. üniversiteye git gel o zaman oradan birilerini ayarlarsan işin rahat olur yoksa işin zor. benim şansıma benden başka başvuran olmadı. :))) 


Windows 7: Gündelik işlerinizi basitleştirin. Size en uygun bilgisayarı bulun. 		 	   		  
_________________________________________________________________
Hareket Halindeyken E-postanız ve Çok Daha Fazlası. Windows Live Hotmail'i Ücretsiz Edinin.
https://signup.live.com/signup.aspx?id=60969",ham,
"Ben Delphi kullanmad=FDm ama di=F0er firmalardan edindi=F0im tecr=FCbeye =
g=F6re

1.InvRegistry.RegisterInvokeOptions(TypeInfo(ServiceSoap), ioDocument),

2.GetServiceSoap fonkisyonuna RIO.HTTPWebNode.UseUTF8InHeader :=3Dtrue,=20

Eklenerek sorunlar=FDn=FD =E7=F6zd=FCler.

Bu arada cinsiyet i=E7in Erkek ""0"", Bayan ""1"", bir de do=F0um tarihi =
i=E7inde tam do=F0um tarihi kullan=FDlacak.

Sayg=FDlar=FDmla.

M.Burak CEYHAN
=C7=F6z=FCmleyici
Bilgi =DD=FElem Daire Ba=FEkanl=FD=F0=FD
Sa=F0l=FDk Bakanl=FD=F0=FD
Tel: +90 312 585 24 32
Fax: +90 312 585 23 63

-----Original Message-----
From: CUNEYT DEMIR [mailto:cuneytozdemir@hotmail.com]=20
Sent: Tuesday, April 17, 2007 4:53 PM
To: webyazilim
Subject: kimlik no

iyi g=FCnler. http://212.175.169.157/sbkpsws/service.asmx bu servisi=20
kullanarak tc kimlik numaras=FD sorgulama ve do=F0rulama i=FElemlerini=20
ger=E7ekle=FEtirmek istiyorum. ancak bu i=FElemi c# ile =
ger=E7ekle=FEtirdi=F0im halde=20
delphi7 ile ger=E7ekle=FEtiremiyoru. hata mesajlar=FD al=FDyorum. bunun =
sebebi ne=20
olabilir acaba.. kolay gelsin

_________________________________________________________________
Problemsiz mesajla=FEmaya ""Evet"" deyin!=20
http://www.communicationevolved.com/tr-tr/",ham,
"Cüneyt hocam merhaba,Hoca bu hafta klimayı yapmayınca başka ödev verdi. Örnek sanırım klima ile aynı küçük farklılıklar var sadece,ödevi eke koyuyorum. Bakarsın abi hal olabilecek gibi mi? Görüşmek üzere....From: cuneytozdemir@hotmail.com
To: m.e.bakir@hotmail.com
Subject: klima
Date: Sat, 22 Oct 2011 11:52:44 +0300








demin mail yolladım. ancak bu makaledeki klima örneği sanki daha yakın gibi. istersen bunuda bir incele
http://www.intechopen.com/source/pdfs/21948/InTech-Energy_management_in_buildings_using_matlab.pdf
veya istersen türkçe bir kaynak var. klima örneğini yapmış bunuda tez olarak sunmuş istersen o tezdeki klima örneğini burada matlab kurulu olan makinede gerçekleştirip sana yollayabilirim. kararını ver bana dön ona göre yarına kadar bitirip sana yollamak istiyorum.",ham,
yolladığım script memory hatası veriyor ise o zaman bütün sorguları tek birseferde çalıştırmayacan. 1000 lik gruplar şeklinde çalıştırırsan sıkıntıçıkmaz.öncelikle seçebildiğin kadarıyla seçecen sonra çalıştıracan. çalıştırdığınkomutları sil. tekrar etmemiş olur.daha sonra geriye kalanları tekrar aynı işleme tabi tut. yaklaşık 1 saatinibelki alabilir ancak kesin çözüm sunar. iyi çalışmalar.,ham,
İndirme işlemini başlatım..,ham,
evet alt tarafta listelenior. ama her iki ekrandada o gün girilmiş tüm tahliller listeleniyor..benim demek istediğim girilen tarih ve istem no şeklinde görünmesi ve o istemi seçtiğimde o isteme ait tahliller listelenip onların sonuçlarını gireyim.From: Cüneyt ÖZDEMİR Sent: Thursday, April 07, 2011 11:42 AMTo: medeniabo@hotmail.com Subject: RE: lab. ile ilgili isteksevgili kardeşim medeni. lab ile ilgili isteğine baktım dediğin gibi zaten. yani sen tetkikleri girdikten sonra alt tarafta listeleniyor. muayene ekranında tetkik sekmesinde. üst tarafta lab hizmetleri var. hemen aşağısında 2 ekran var. sağdaki ekrana sonuçları giridkten sonra hemen altında kaydet butonu var. onunla kaydedebilirsiniz.--------------------------------------------------------------------------------From: medeniabo@hotmail.comTo: cuneytozdemir@hotmail.comSubject: lab. ile ilgili istekDate: Mon, 4 Apr 2011 22:42:15 +0300Tetkik işlem ekranı---> Bu ekranda istemleri seçip sonra o istemdeki tetkikler Test Sonucu bölümünde listelenmeli ve sonucu buradan girmeliyiz. Bu bölüm hiç kullanılışlı değil. Normal laboratuvar mantığı olmalı.,ham,
"çoookk teşekkür ederim , vaktınızı ayırdıgınız için.
benim onerı işi bir ay sonraya kaldı malesef :(  selman, hoca ile konuşmuş hoca bir ay sonraya kaldığını söylemiş. İnş iyi birşeyler yapabiliriz.
iyi çalışmlar size de, gorusmek üzere. cuneyt hocam sızın gorev yerınız siirt mıydı?
 From: cuneytozdemir@hotmail.com
To: ummugulsum_korkmaz@hotmail.com
Subject: makale
Date: Mon, 10 Sep 2012 10:24:12 +0300





merhaba gülsüm inş. öneriyi yazmışsındır. yolladığın kaynaklardan birini indirebildim ancak diğerini indiremedim. ek'te yollamış olduğun 2 linkten birini yolluyorum. iyi çalışmalar.",ham,
"ders kaydımı yapmadım henüz, başladığını da bılmıyordum sizden ögrenmiş oldum:)  
siirte yolumuz duserse cayınızı ıcmeye geliriz artık
  From: cuneytozdemir@hotmail.com
To: ummugulsum_korkmaz@hotmail.com
Subject: RE: makale
Date: Tue, 11 Sep 2012 20:50:05 +0300





evet siirtteyim. siirt m.y.o dayım. ders kaydını yaptınmı? en son ne zaman haberin varmı?",ham,
ve a.sYazdıklarınıza kesinlikle katılıyorum..Elimizi gerçektende artık sıkıtutmalı ve gereken özeni ve zamanı programımızda göstermeliyiz..Bu mesajıyazdığınız içinde Allah sizden ve diğer arkadaşlarımızdan da razı olsun..Selam ve dua ile..,ham,
"Evet CNN de 5n1k yayınlarınızı ve Facebooktaki yayınlarınızı.... duruşunuzu..... dünya görüşünüzü... 




> Date: Sat, 4 Aug 2012 09:51:26 +0300
> Subject: Re: Merhaba
> From: cuneytozdemir33@gmail.com
> To: yildizveysel@windowslive.com
> 
> hangi yayını anlamadım? cnnturk yayınlarımı anlamadım?
> 
> 04 08 2012 tarihinde _KoÇeRo__ Yıldız <yildizveysel@windowslive.com> yazmış:
> >
> > Yayınlarınızı mümkün olduğu kadar takip ediyorum...cesaretinizden ötürü sizi
> > cani gönülden kutluyorum... ve sizinle telefonda görüşmeyi çok arzu
> > ediyorum.... sevgi ve saygılar....
> > Veysel Yıldız05416926161 		 	   		
> 
> 
> -- 
> 
> 
> 
> Öğr.Gör. Cuneyt OZDEMIR
> Siirt Üniversitesi
> Meslek YüksekOkulu",ham,
tşk  ederim hocam çok iyi oldu kısaltıldıgı 111  sayfalık  dökümana çalışamıyordum. From: cuneytozdemir33@gmail.comDate: Wed, 16 May 2012 14:53:07 +0300Subject: mikro assembly sınavıTo: serce_694@hotmail.commikro assembly sınavı 29.05.2012 tarihinde saat 14:30 da b8 sınıfında yapılacaktır. sınav dokumanları ekte'dir.,ham,
HayÄ±r .kemal beye parasÄ±nÄ± geri verecekmiÅŸ ve programÄ± bizden kaldÄ±racakmÄ±ÅŸ. yani parayÄ± geri verene kadar program bizde. ayrÄ±ca bizim telefonlarÄ±mÄ±za cevap vermiyor. bu olaylardan sonra hic kendisiyle goruÅŸmedik. olan bize oldu. bazÄ± cok basit eksiklikler var onlarÄ± bile adama yaptÄ±ramadÄ±k. ________________________________From: CUNEYT DEMIR , To: yasemin kurt , Sent: Thursday, February 26, 2009 1:35:47 PMSubject: mrhhocam mrh lar uzun zamandÄ±r nete giremiyordum.nasÄ±lsÄ±nÄ±z? neler yaptÄ±nÄ±z? isteklerinizi yaptÄ±rabildinizmi?________________________________DiÄŸer Windows Liveâ„¢ Ã¶zelliklerine gÃ¶z atÄ±n. Sadece e-posta iletilerinden daha fazlasÄ±,ham,
"istersen bana teamviewer id ve =FEifre ver. bakay=FDm hemen.

2 Nisan 2012 21:00 tarihinde saha <ahbs.family@gmail.com> yazd=FD:
> 1-Arkada=FEla riyi ak=FEamlar..Muayene kabul ekran=FDnda herhangi bir has=
ta
> =E7a=F0=FDrd=FD=F0=FDmda hata vermekte akabinde devam deyip maueyen ba=FE=
lat dedi=F0imde ise
> randevu verilemedi uyar=FDs=FD vermekte..
>
> 2-Datas=FDn=FD aktard=FD=F0=FDm kimlik bilgilerinde arama formunu direk a=
=E7=FDp ""arama""
> dedi=F0imde gelen ekran=FDmda 7208 hasta vermekte..Ancak gird =FCzerinden=
 bir isim
> girip ""temizle"" dedikten sonra tekrar ""arama"" dedi=F0imizde do=F0ru olan =
hasta
> say=FDs=FD 3604 vermekte..Bi kontrol edilmesi gerekli kanaatindeyim..
>
> Acilen muayene ba=FElat=FDp test etmem laz=FDm..Selamlar..
>",ham,
Hocam Makaleyi indiremedim. Makaleyi indirip gönderirseniz bakarım.Kolay gelsin.,ham,
hocam yolladığınız resimde database çizmemişsiniz sandım o yok hemenekli,yorum,ham,
":)octave matlabın alternatifi ve free (tamamiyle matlab compatible). Maildeoctave kurulduktan sonra yaşanacak olası probleme karşı çözüm yolundanbahsedilmiş. Kolay gelsin.MA2012/5/10 Cüneyt Özdemir , > bu maildeki içeriği bir türlü anlayamadım :)>>> 2012/5/5 musa ataş , :> > It is reported that the oct2mat octave-forge package affects plot related> > commands. The purpose of the package is to convert m-file into> > matlab-compatible coding style. Please see the documentation of the> > octave-forge (oct2mat - freetb4matlab)> > from http://octave.sourceforge.net/functions_by_package.php)> > Report for this problem> > http://old.nabble.com/Re:-Octave-3.2.4-mingw32-available-p28053703.html> > Explanation of the problem> > http://old.nabble.com/Re:-Octave-3.2.4-mingw32-available-p28090303.html> > Realistic solution at this moment, do not install the oct2mat package> when> > you install octave with octave-forge packages if you do not use this> > package. One one of different solutions is to execute> > pkg rebuild -noauto oct2mat> > at the octave prompt and then restart octave. The operation results in> the> > oct2mat package not to be auto-loaded in startup. When you want to use> > oct2mat, execute ""pkg load oct2mat"" command.>",ham,
"ecmain olsun. Ger=E7i dan=FD=FEman hocan daha isabetli konular sunabilir.
Ancak, data mining ve machine learningle ilgili konularda yapmak
istiyorsundur tahminim. Master seviyesinde yeni bir kuram veya y=F6ntem
aranm=FDyor daha =E7ok herhangi bir problem =FCzerinde, bir ka=E7
s=FDn=FDfland=FDr=FDc=FDy=FD k=FDyaslayabilirsin. =DDstersen nette machine =
learning
repository diye arat, yanl=FD=FE olmasam sitenin ismi uci idi. Ordan
herhangi bir data set indirebilirsin. Ya da multi variate sentetik
data =FCretip bu datasetinde en iyi performas=FD hangi s=FDn=FDfland=FDr=FD=
c
verecek diye ara=FEt=FDrabilirsin. Yani anlayaca=F0=FDn, ya ilgi =E7ekici b=
ir
problem olacak ve var olan s=FDn=FDfland=FDr=FDc=FD modellerini kullanacaks=
=FDn,
ya da =A0yeni bir s=FDn=FDfland=FDr=FDc=FD modeli geli=FEtirip (veya varola=
n
s=FDn=FDfland=FDr=FDc=FDy=FD iyile=FEtirip) birka=E7 dataset =FCzerinde ge=
=E7erlili=F0ini
g=F6stereceksin. Birinci yakla=FE=FDm ikincisine nispeten daha kolay
g=F6r=FCn=FCyor. =DDlgi =E7ekici problemde genelde, t=FDp ile ilgili, finan=
s ile
ilgili, veya m=FChendislikte =E7ok karma=FE=FDk derivasyonlar ve
iterasyonlarla =E7=F6z=FClmeye =E7al=FD=FE=FDlan problemler olabilir. Mesel=
a ilk
akl=FDma gelen makine m=FChendisli=F0inde, inverse kinematik denklemler
kullan=FDlarak, 3 boyutta iki nokta aras=FDnda =FC=E7 eklemli ve 5 DOF robo=
t
kolunu end=FCstride konumland=FDrmaya =E7al=FD=FE=FDyorlar. Bu datalar=FD b=
ir
=FEekilde =FCretebilirsen e=F0er, makine =F6=F0renmesi kullan=FDlarak hespl=
ama
yapt=FDr=FDlabilir. Veya t=FDp alan=FDnda bir hastal=FD=F0=FDn semptomlar=
=FDn=FD birer
=F6znitelik gibi kullan=FDp , ki=FEinin o hastal=FD=F0a yakalan=FDp yakalan=
mad=FD=F0=FD
=F6=F0retilebilir. Yani e=F0itimin oldu=F0u her yer, her problem potansiyel
tezdir senin i=E7in. Umar=FDm yard=FDmc=FD olabilmi=FEimdir.

kolay gelsin

MA

17 Haziran 2011 18:53 tarihinde C=FCneyt =D6ZDEM=DDR
<cuneytozdemir@hotmail.com> yazd=FD:
>
> abi allah raz=FD olsun =E7ok sa=F0ol payla=FE=FDm=FDn i=E7in. musa abi ba=
na bir tez konusu =F6nerebilirmisin ger=E7i bunun i=E7in seni arayacam ama =
dan=FD=FEman hocam=FDn ay=FDn 23 =FCnde do=E7entlik s=FDnav=FD varm=FD=FE o=
nu bekliyorum. ondan sonra onunla g=F6r=FC=FEecem =FEimdilik benden bir=FEe=
y bekleme bana bir=FEey sorma dedi. b=FCy=FCk ihtimal ondan sonrada benle i=
lgilenmeyecektir. =E7=FCnk=FC =E7al=FD=FEmay=FD =E7ok seven biri de=F0il :)=
=A0 bu nedenle =F6nerece=F0in konu ve konular varsa bende ona =F6nerecem bu=
nlar=FD =E7al=FD=FEay=FDm diye. olmazm=FD?",ham,
